reviewIdx,userIdx,lectureIdx,totalRating,priceRating,teachingPowerRating,recommend
42092,287,1376,4.0,3.0,3.5,Y
42093,287,60,2.5,3.0,4.0,N
42094,287,4789,5.0,4.0,4.5,Y
42095,287,3781,3.5,2.5,3.5,Y
42096,287,1974,5.0,4.5,4.5,Y
42097,287,3342,4.0,4.0,3.5,Y
42098,287,4427,2.5,2.0,3.5,N
42099,287,2038,2.5,4.0,4.5,N
42100,287,4991,5.0,4.5,4.0,Y
42101,287,4608,5.0,4.5,4.0,Y
42102,287,2246,1.0,1.0,4.5,N
42103,287,5269,3.0,2.0,2.5,N
42104,287,5145,1.0,2.5,4.5,N
42105,287,1715,0.5,-0.5,0.0,N
42106,287,3988,0.5,2.5,0.0,N
42107,287,1039,0.5,0.0,3.0,N
42108,287,3674,4.0,3.5,3.5,Y
42109,287,3102,1.0,0.5,3.0,N
42110,287,1723,4.5,3.5,3.0,Y
42111,287,3853,4.0,4.0,4.5,Y
42112,287,3995,5.0,4.5,4.0,Y
42113,287,1230,1.5,2.5,0.0,N
42114,287,636,1.0,4.0,1.0,N
42115,288,1,4.5,4.0,3.5,Y
42116,288,2,2.0,3.0,1.5,N
42117,288,3,4.0,4.5,3.0,Y
42118,288,5,2.0,4.0,4.5,N
42119,288,10,3.0,2.0,3.5,Y
42120,288,12,2.0,1.5,2.5,N
42121,288,13,2.0,2.0,4.0,N
42122,288,17,3.5,3.5,3.0,Y
42123,288,21,4.0,4.0,3.0,Y
42124,288,32,5.0,4.5,4.0,Y
42125,288,34,4.0,3.0,3.5,Y
42126,288,43,3.0,3.5,3.5,Y
42127,288,47,3.5,4.0,4.5,Y
42128,288,48,2.0,2.0,4.5,N
42129,288,73,3.0,2.0,2.0,Y
42130,288,87,3.0,2.5,4.0,N
42131,288,95,1.0,1.0,3.5,N
42132,288,110,5.0,4.0,4.5,Y
42133,288,111,3.5,3.5,4.0,Y
42134,288,125,3.5,3.5,4.5,Y
42135,288,141,3.0,3.5,4.5,Y
42136,288,150,3.0,2.5,2.5,N
42137,288,151,4.0,3.0,3.5,Y
42138,288,153,2.0,2.5,1.0,N
42139,288,158,2.0,4.5,3.5,N
42140,288,161,3.0,4.5,4.5,Y
42141,288,205,3.5,3.0,2.5,Y
42142,288,231,3.0,4.5,3.0,N
42143,288,235,5.0,4.5,4.0,Y
42144,288,239,2.0,3.0,2.0,N
42145,288,249,4.0,4.5,3.5,Y
42146,288,253,4.0,3.0,4.0,Y
42147,288,256,3.0,2.5,4.5,Y
42148,288,260,5.0,4.5,4.5,Y
42149,288,266,3.0,4.0,3.5,N
42150,288,273,2.0,2.5,2.5,N
42151,288,296,5.0,4.0,4.0,Y
42152,288,317,3.0,3.0,4.5,Y
42153,288,318,5.0,4.5,4.0,Y
42154,288,329,3.5,3.0,2.0,Y
42155,288,337,3.5,3.0,4.5,Y
42156,288,339,3.0,2.0,3.5,N
42157,288,344,3.0,2.0,3.5,Y
42158,288,349,3.0,3.5,2.5,Y
42159,288,354,4.0,4.5,4.5,Y
42160,288,355,3.0,4.0,2.0,Y
42161,288,356,5.0,4.5,4.0,Y
42162,288,362,3.0,4.5,3.5,N
42163,288,364,3.0,2.5,4.5,N
42164,288,367,2.0,2.0,3.5,N
42165,288,370,3.5,4.5,3.0,Y
42166,288,377,3.0,2.5,2.0,Y
42167,288,380,3.0,4.5,4.0,Y
42168,288,383,2.0,2.0,3.0,N
42169,288,410,3.0,2.0,2.5,N
42170,288,412,3.0,4.0,3.0,N
42171,288,420,2.0,1.5,1.5,N
42172,288,432,2.0,2.5,1.0,N
42173,288,440,3.5,4.5,3.0,Y
42174,288,457,3.0,4.5,2.5,N
42175,288,466,3.0,3.0,4.0,Y
42176,288,474,3.0,2.5,3.0,N
42177,288,480,2.0,2.0,4.5,N
42178,288,500,3.0,4.5,2.5,N
42179,288,520,1.0,3.0,1.0,N
42180,288,524,3.0,3.0,4.5,Y
42181,288,527,5.0,4.5,4.5,Y
42182,288,534,4.0,4.0,4.0,Y
42183,288,539,3.0,4.5,4.0,Y
42184,288,541,4.0,3.0,4.0,Y
42185,288,551,4.0,3.0,4.0,Y
42186,288,553,3.0,4.0,2.0,N
42187,288,575,3.0,3.5,3.0,N
42188,288,585,3.0,4.5,3.0,Y
42189,288,586,3.0,3.5,2.0,N
42190,288,587,3.0,4.5,2.5,N
42191,288,588,4.0,3.5,4.5,Y
42192,288,589,4.0,4.5,4.5,Y
42193,288,590,5.0,4.5,4.5,Y
42194,288,592,3.0,3.5,2.0,N
42195,288,593,5.0,4.5,4.0,Y
42196,288,594,4.5,4.5,4.5,Y
42197,288,595,4.0,4.5,3.5,Y
42198,288,596,3.5,3.5,4.0,Y
42199,288,597,3.0,3.0,2.5,N
42200,288,608,4.0,3.5,4.5,Y
42201,288,616,3.0,4.0,2.5,Y
42202,288,647,3.0,2.5,4.5,Y
42203,288,648,1.0,2.5,0.5,N
42204,288,661,3.5,2.5,4.5,Y
42205,288,688,3.0,2.5,4.5,N
42206,288,711,2.0,1.5,2.0,N
42207,288,733,3.0,3.5,4.5,Y
42208,288,736,2.0,3.5,4.0,N
42209,288,750,3.5,3.5,4.5,Y
42210,288,765,2.0,2.5,2.5,N
42211,288,780,1.0,0.0,0.5,N
42212,288,783,3.0,3.5,3.0,N
42213,288,784,2.0,3.0,3.0,N
42214,288,785,5.0,4.0,4.0,Y
42215,288,788,2.0,1.0,1.0,N
42216,288,802,3.0,4.0,3.0,N
42217,288,813,3.0,4.5,3.0,N
42218,288,838,3.0,2.0,2.5,Y
42219,288,879,2.0,2.5,3.0,N
42220,288,880,2.0,1.0,1.0,N
42221,288,899,4.0,3.0,4.5,Y
42222,288,904,4.0,3.5,4.0,Y
42223,288,908,3.0,4.5,3.5,Y
42224,288,912,4.0,3.5,4.0,Y
42225,288,919,3.5,3.0,2.5,Y
42226,288,920,3.0,2.5,3.0,Y
42227,288,923,3.5,4.0,3.5,Y
42228,288,924,5.0,4.5,4.0,Y
42229,288,952,3.0,4.5,3.5,Y
42230,288,953,4.5,3.5,4.5,Y
42231,288,963,3.0,3.5,2.5,Y
42232,288,968,3.0,4.5,4.0,N
42233,288,969,3.0,3.0,4.0,Y
42234,288,986,3.0,3.0,3.0,Y
42235,288,991,2.0,1.5,4.0,N
42236,288,1005,1.0,0.5,4.0,N
42237,288,1007,3.5,2.0,2.0,Y
42238,288,1008,3.0,3.5,2.5,Y
42239,288,1009,3.0,3.0,2.5,Y
42240,288,1010,3.5,2.5,4.0,Y
42241,288,1011,3.0,3.0,2.0,Y
42242,288,1012,3.5,3.0,2.5,Y
42243,288,1013,3.0,4.5,4.5,N
42244,288,1015,2.0,2.5,2.0,N
42245,288,1016,3.5,2.0,2.0,Y
42246,288,1017,4.0,4.5,3.0,Y
42247,288,1019,3.0,2.0,2.5,Y
42248,288,1020,3.0,3.5,2.0,N
42249,288,1021,3.0,3.5,3.0,Y
42250,288,1022,3.0,3.5,4.5,N
42251,288,1023,5.0,4.0,4.0,Y
42252,288,1024,2.0,2.0,4.0,N
42253,288,1025,2.0,2.0,1.5,N
42254,288,1027,2.0,4.0,1.0,N
42255,288,1028,4.0,3.5,4.5,Y
42256,288,1029,3.0,2.0,2.5,N
42257,288,1030,3.0,2.0,4.0,Y
42258,288,1031,3.0,2.5,4.0,Y
42259,288,1032,4.0,4.5,4.0,Y
42260,288,1035,3.0,4.5,4.0,Y
42261,288,1036,3.0,3.0,2.0,Y
42262,288,1042,3.0,2.0,2.0,Y
42263,288,1061,3.0,3.5,2.5,N
42264,288,1064,2.0,3.0,3.0,N
42265,288,1073,4.0,4.0,4.0,Y
42266,288,1078,3.0,2.5,3.5,N
42267,288,1079,5.0,4.0,4.5,Y
42268,288,1080,5.0,4.5,4.5,Y
42269,288,1083,3.0,3.5,2.0,N
42270,288,1084,4.0,4.0,4.5,Y
42271,288,1090,4.5,3.5,3.0,Y
42272,288,1093,4.0,3.0,3.0,Y
42273,288,1094,4.0,3.0,3.5,Y
42274,288,1097,5.0,4.5,4.5,Y
42275,288,1101,3.0,4.0,3.0,Y
42276,288,1125,4.0,4.5,3.0,Y
42277,288,1126,2.0,2.0,2.0,N
42278,288,1127,3.0,2.0,3.5,Y
42279,288,1128,2.0,4.5,4.5,N
42280,288,1129,2.0,3.0,3.0,N
42281,288,1130,2.0,1.5,4.5,N
42282,288,1135,3.0,4.5,3.5,Y
42283,288,1136,5.0,4.5,4.5,Y
42284,288,1148,4.0,4.0,4.0,Y
42285,288,1179,3.0,3.5,2.0,Y
42286,288,1186,3.0,2.5,4.5,N
42287,288,1193,5.0,4.0,4.0,Y
42288,288,1194,1.0,2.0,0.0,N
42289,288,1196,4.5,4.0,4.5,Y
42290,288,1197,4.0,3.0,3.0,Y
42291,288,1198,5.0,4.5,4.5,Y
42292,288,1199,4.0,3.5,4.0,Y
42293,288,1200,3.0,4.5,3.0,Y
42294,288,1201,4.0,3.0,4.5,Y
42295,288,1204,5.0,4.0,4.5,Y
42296,288,1206,4.0,3.0,4.5,Y
42297,288,1208,4.5,3.0,4.0,Y
42298,288,1210,4.5,4.0,3.0,Y
42299,288,1213,4.0,4.5,4.0,Y
42300,288,1214,3.0,4.0,2.0,Y
42301,288,1215,4.0,4.0,3.0,Y
42302,288,1219,5.0,4.5,4.5,Y
42303,288,1220,3.5,2.0,2.0,Y
42304,288,1222,3.0,2.5,4.0,Y
42305,288,1225,4.0,4.0,3.5,Y
42306,288,1231,3.0,2.0,3.5,Y
42307,288,1234,3.5,3.0,3.0,Y
42308,288,1240,3.0,4.0,2.5,N
42309,288,1242,4.0,4.5,4.5,Y
42310,288,1246,3.0,4.5,3.0,Y
42311,288,1247,4.0,3.5,3.0,Y
42312,288,1250,3.5,2.5,4.0,Y
42313,288,1252,3.5,4.0,3.5,Y
42314,288,1253,3.0,4.5,4.0,Y
42315,288,1256,4.0,4.0,3.0,Y
42316,288,1257,2.0,3.5,4.0,N
42317,288,1258,3.0,4.0,2.5,Y
42318,288,1259,3.5,3.0,2.5,Y
42319,288,1261,4.5,4.0,4.5,Y
42320,288,1262,4.0,3.0,3.0,Y
42321,288,1263,4.0,3.0,4.0,Y
42322,288,1265,4.5,3.5,3.5,Y
42323,288,1266,4.0,4.5,4.0,Y
42324,288,1269,4.5,4.5,4.0,Y
42325,288,1270,5.0,4.0,4.5,Y
42326,288,1272,3.0,3.5,3.5,N
42327,288,1275,2.0,1.5,1.5,N
42328,288,1276,4.0,3.0,4.0,Y
42329,288,1278,4.0,4.5,4.5,Y
42330,288,1282,3.5,3.5,3.5,Y
42331,288,1283,3.0,3.0,2.5,Y
42332,288,1286,2.0,4.0,4.5,N
42333,288,1287,4.0,4.5,3.0,Y
42334,288,1288,4.0,3.5,4.0,Y
42335,288,1290,2.0,2.0,1.5,N
42336,288,1291,5.0,4.5,4.0,Y
42337,288,1292,3.0,3.0,4.0,Y
42338,288,1297,4.0,3.5,3.5,Y
42339,288,1298,3.0,2.0,2.5,N
42340,288,1299,4.0,3.5,3.0,Y
42341,288,1302,3.0,3.0,4.0,Y
42342,288,1304,4.0,3.0,4.0,Y
42343,288,1307,4.5,3.0,4.0,Y
42344,288,1320,2.0,2.5,1.0,N
42345,288,1321,2.0,2.5,4.0,N
42346,288,1327,1.0,0.0,0.5,N
42347,288,1339,2.0,4.5,2.0,N
42348,288,1343,3.0,3.5,2.0,Y
42349,288,1345,3.0,3.0,4.5,Y
42350,288,1347,2.0,2.5,4.5,N
42351,288,1350,3.0,4.5,4.5,N
42352,288,1356,4.5,3.0,4.0,Y
42353,288,1357,3.5,3.0,4.5,Y
42354,288,1367,3.0,4.5,3.5,N
42355,288,1371,3.0,4.5,4.0,N
42356,288,1372,3.5,3.5,4.0,Y
42357,288,1373,2.5,3.0,4.0,N
42358,288,1374,4.0,3.0,3.5,Y
42359,288,1375,3.5,3.5,4.5,Y
42360,288,1376,4.0,4.0,3.0,Y
42361,288,1377,3.0,2.0,2.0,N
42362,288,1380,2.0,1.5,4.0,N
42363,288,1387,5.0,4.0,4.5,Y
42364,288,1388,2.0,1.5,2.5,N
42365,288,1389,1.0,1.0,0.5,N
42366,288,1391,4.0,3.0,3.5,Y
42367,288,1393,3.0,2.0,2.0,Y
42368,288,1394,4.0,3.5,3.5,Y
42369,288,1396,3.0,3.0,3.0,Y
42370,288,1408,3.0,4.0,4.0,Y
42371,288,1409,2.0,2.0,4.0,N
42372,288,1425,3.5,2.0,2.0,Y
42373,288,1485,4.0,4.0,3.5,Y
42374,288,1499,3.0,4.5,3.0,Y
42375,288,1500,3.0,2.5,4.5,Y
42376,288,1513,3.0,3.0,2.0,N
42377,288,1515,2.0,2.0,1.0,N
42378,288,1527,4.0,3.5,4.0,Y
42379,288,1544,3.0,4.0,3.0,Y
42380,288,1547,3.5,4.5,3.5,Y
42381,288,1550,3.0,2.5,4.5,N
42382,288,1552,4.0,3.0,3.0,Y
42383,288,1562,2.0,2.5,3.0,N
42384,288,1566,3.0,3.5,2.5,N
42385,288,1573,2.0,1.0,4.5,N
42386,288,1580,4.0,4.0,3.0,Y
42387,288,1584,4.0,3.5,4.0,Y
42388,288,1587,4.0,4.5,4.0,Y
42389,288,1588,3.0,3.5,4.0,Y
42390,288,1591,3.0,3.0,2.0,N
42391,288,1592,1.0,2.0,4.0,N
42392,288,1603,2.0,1.5,4.0,N
42393,288,1610,3.0,2.0,4.5,Y
42394,288,1614,4.0,3.0,3.5,Y
42395,288,1616,3.0,4.5,2.0,N
42396,288,1617,4.5,3.0,4.5,Y
42397,288,1620,3.0,2.0,2.5,N
42398,288,1641,4.0,3.5,3.0,Y
42399,288,1646,3.0,4.0,3.5,N
42400,288,1653,4.0,4.5,4.5,Y
42401,288,1660,3.0,3.5,3.5,N
42402,288,1663,3.0,4.5,3.0,Y
42403,288,1665,3.0,4.0,2.0,N
42404,288,1673,2.0,4.5,4.0,N
42405,288,1674,4.0,3.0,4.5,Y
42406,288,1682,4.0,4.0,3.5,Y
42407,288,1693,3.5,2.5,3.0,Y
42408,288,1704,3.5,2.0,3.5,Y
42409,288,1711,2.0,4.5,3.0,N
42410,288,1713,3.0,4.5,2.0,Y
42411,288,1721,3.0,4.0,2.5,Y
42412,288,1722,2.0,1.0,3.5,N
42413,288,1732,5.0,4.0,4.0,Y
42414,288,1747,2.5,4.5,3.0,N
42415,288,1748,4.0,4.0,3.0,Y
42416,288,1754,2.0,1.0,1.0,N
42417,288,1784,3.5,2.0,4.5,Y
42418,288,1806,2.0,2.0,4.0,N
42419,288,1821,2.0,1.0,3.0,N
42420,288,1848,3.0,3.5,4.5,Y
42421,288,1873,3.0,3.0,3.0,Y
42422,288,1883,3.0,3.5,3.5,N
42423,288,1909,3.5,2.0,4.0,Y
42424,288,1919,3.0,2.0,3.5,N
42425,288,1920,3.0,3.5,4.5,N
42426,288,1923,4.5,3.5,4.5,Y
42427,288,1924,2.0,3.5,3.5,N
42428,288,1947,3.0,3.5,2.5,N
42429,288,1952,4.0,4.5,4.5,Y
42430,288,1953,4.0,3.5,4.0,Y
42431,288,1954,5.0,4.5,4.5,Y
42432,288,1956,3.5,4.5,4.5,Y
42433,288,1957,4.0,3.0,4.5,Y
42434,288,1958,3.0,3.5,2.0,N
42435,288,1960,4.0,3.5,4.0,Y
42436,288,1961,3.0,4.5,2.0,N
42437,288,1962,4.0,3.5,4.5,Y
42438,288,1965,4.5,3.0,4.0,Y
42439,288,1968,3.0,3.5,4.0,Y
42440,288,1969,1.0,1.0,4.0,N
42441,288,1974,1.0,0.5,3.0,N
42442,288,1982,4.0,4.0,4.0,Y
42443,288,1983,2.0,1.0,4.0,N
42444,288,1984,2.5,3.5,3.0,N
42445,288,1994,3.0,4.0,3.0,N
42446,288,1995,2.0,2.0,2.0,N
42447,288,2000,3.0,4.0,2.5,Y
42448,288,2001,2.0,2.5,1.5,N
42449,288,2002,2.0,1.5,4.5,N
42450,288,2003,4.0,4.5,3.5,Y
42451,288,2004,3.0,3.0,4.5,N
42452,288,2005,3.0,4.5,2.5,N
42453,288,2009,3.0,3.5,3.5,N
42454,288,2011,4.5,4.5,3.5,Y
42455,288,2012,3.5,4.5,2.0,Y
42456,288,2013,3.0,4.0,3.0,N
42457,288,2014,2.0,1.5,1.0,N
42458,288,2015,3.0,4.5,4.5,N
42459,288,2016,3.0,4.5,2.5,N
42460,288,2018,3.0,2.0,4.5,Y
42461,288,2020,4.0,3.0,3.0,Y
42462,288,2021,3.0,2.0,2.5,Y
42463,288,2028,3.5,4.5,3.5,Y
42464,288,2033,3.0,2.5,4.0,N
42465,288,2034,3.0,2.5,3.0,N
42466,288,2035,3.0,3.0,4.5,Y
42467,288,2040,3.0,3.5,2.0,Y
42468,288,2043,3.0,4.0,3.5,N
42469,288,2046,3.0,3.5,2.0,N
42470,288,2050,2.0,2.5,1.5,N
42471,288,2051,2.0,4.5,4.0,N
42472,288,2052,2.0,2.0,1.0,N
42473,288,2053,3.0,3.5,4.0,N
42474,288,2054,3.5,3.5,3.0,Y
42475,288,2055,3.0,4.5,2.0,N
42476,288,2057,3.0,4.5,3.0,Y
42477,288,2064,3.5,2.5,2.5,Y
42478,288,2065,3.0,2.5,3.5,N
42479,288,2072,3.0,4.0,3.0,Y
42480,288,2077,3.5,3.5,3.5,Y
42481,288,2078,3.0,4.0,4.5,Y
42482,288,2080,3.0,3.5,4.5,Y
42483,288,2081,3.0,3.5,2.0,Y
42484,288,2083,3.0,4.0,2.0,N
42485,288,2085,3.0,2.0,4.5,Y
42486,288,2087,3.0,2.0,4.5,Y
42487,288,2089,3.0,4.0,4.5,Y
42488,288,2090,3.0,3.0,4.5,Y
42489,288,2091,2.0,2.5,2.0,N
42490,288,2094,3.0,3.5,4.5,Y
42491,288,2095,3.5,2.0,3.0,Y
42492,288,2096,3.0,2.0,2.5,N
42493,288,2097,3.0,2.0,2.0,Y
42494,288,2098,3.0,2.5,2.0,N
42495,288,2099,4.0,4.5,4.0,Y
42496,288,2100,4.0,4.5,4.0,Y
42497,288,2105,3.0,4.0,4.5,N
42498,288,2108,3.0,4.5,2.0,Y
42499,288,2109,3.0,2.0,4.5,Y
42500,288,2110,3.0,3.0,2.0,N
42501,288,2111,4.0,4.0,4.5,Y
42502,288,2112,3.5,3.0,4.0,Y
42503,288,2114,3.0,4.5,4.0,N
42504,288,2115,3.5,2.0,4.5,Y
42505,288,2116,3.0,3.0,4.0,Y
42506,288,2117,2.0,4.5,1.5,N
42507,288,2118,4.5,4.0,3.0,Y
42508,288,2120,2.0,2.0,3.5,N
42509,288,2121,2.0,2.0,4.0,N
42510,288,2122,1.0,0.0,1.5,N
42511,288,2123,2.0,4.5,2.5,N
42512,288,2124,3.0,2.0,4.0,Y
42513,288,2133,3.0,2.0,3.5,Y
42514,288,2134,3.0,4.0,3.5,Y
42515,288,2135,3.0,4.0,3.5,N
42516,288,2136,3.0,2.5,2.0,Y
42517,288,2137,3.0,3.5,4.0,Y
42518,288,2139,3.0,2.5,3.5,N
42519,288,2141,3.0,3.5,3.0,Y
42520,288,2142,3.0,4.0,3.0,N
42521,288,2144,3.5,4.5,2.5,Y
42522,288,2146,2.0,4.0,1.0,N
42523,288,2147,2.0,1.0,2.0,N
42524,288,2150,3.0,4.0,4.5,N
42525,288,2152,2.0,3.0,2.0,N
42526,288,2163,2.0,2.0,4.5,N
42527,288,2174,3.5,4.0,2.0,Y
42528,288,2176,3.5,4.0,2.5,Y
42529,288,2194,3.0,4.0,2.0,N
42530,288,2236,3.0,4.0,2.5,N
42531,288,2241,2.0,3.5,1.0,N
42532,288,2243,3.0,2.0,3.0,N
42533,288,2245,3.0,4.5,2.5,N
42534,288,2248,3.0,4.5,4.0,Y
42535,288,2259,2.0,1.0,1.0,N
42536,288,2286,2.0,2.5,1.0,N
42537,288,2289,3.0,2.5,2.0,Y
42538,288,2291,3.0,3.5,2.5,N
42539,288,2294,3.5,4.0,4.0,Y
42540,288,2300,3.5,4.5,2.5,Y
42541,288,2301,3.0,3.5,3.5,N
42542,288,2311,3.0,4.0,3.5,Y
42543,288,2312,3.0,4.5,2.5,Y
42544,288,2313,3.0,3.0,2.0,Y
42545,288,2316,2.0,2.5,3.0,N
42546,288,2321,2.0,4.5,4.5,N
42547,288,2324,3.5,2.5,2.5,Y
42548,288,2329,4.5,4.5,4.0,Y
42549,288,2336,3.0,4.5,3.5,N
42550,288,2347,3.0,4.0,4.5,N
42551,288,2352,3.0,3.0,2.0,Y
42552,288,2355,3.0,3.0,4.5,N
42553,288,2359,4.0,4.5,4.0,Y
42554,288,2365,2.0,1.0,3.0,N
42555,288,2367,3.0,2.5,4.0,Y
42556,288,2369,3.0,2.0,2.0,N
42557,288,2371,1.0,3.0,1.5,N
42558,288,2372,1.0,0.0,3.0,N
42559,288,2373,2.0,2.0,4.5,N
42560,288,2374,2.0,2.0,2.5,N
42561,288,2375,2.0,2.5,2.5,N
42562,288,2376,2.0,2.5,3.5,N
42563,288,2378,1.0,2.0,4.5,N
42564,288,2379,1.0,1.5,1.5,N
42565,288,2380,1.0,2.0,0.0,N
42566,288,2384,3.5,2.0,2.5,Y
42567,288,2391,4.0,4.5,3.0,Y
42568,288,2393,3.5,4.0,2.5,Y
42569,288,2395,3.5,4.0,2.5,Y
42570,288,2396,4.0,3.0,4.5,Y
42571,288,2400,3.0,4.5,2.0,Y
42572,288,2401,3.0,2.5,2.5,N
42573,288,2402,1.0,4.0,2.0,N
42574,288,2403,2.0,3.0,2.5,N
42575,288,2404,1.0,1.0,1.0,N
42576,288,2405,3.0,4.0,2.5,Y
42577,288,2406,3.0,4.5,2.5,N
42578,288,2407,3.5,3.0,4.0,Y
42579,288,2409,3.0,3.5,2.0,Y
42580,288,2410,2.0,1.0,3.0,N
42581,288,2411,1.0,4.0,1.5,N
42582,288,2412,1.0,2.5,1.0,N
42583,288,2414,3.0,4.0,2.0,Y
42584,288,2416,3.0,3.5,2.5,N
42585,288,2418,4.0,3.5,3.5,Y
42586,288,2420,3.0,3.5,2.5,Y
42587,288,2421,2.0,1.0,3.0,N
42588,288,2423,2.0,4.0,2.5,N
42589,288,2424,3.0,3.5,4.5,Y
42590,288,2427,3.0,3.5,3.0,N
42591,288,2429,3.0,4.5,3.5,Y
42592,288,2450,1.0,1.5,1.0,N
42593,288,2454,3.0,2.0,2.5,N
42594,288,2455,3.0,2.0,3.0,Y
42595,288,2456,1.0,3.0,3.0,N
42596,288,2458,3.0,3.0,4.5,Y
42597,288,2459,2.0,2.0,4.5,N
42598,288,2460,3.0,3.5,4.0,Y
42599,288,2462,3.0,2.5,4.0,Y
42600,288,2463,3.0,2.0,3.5,Y
42601,288,2470,3.5,4.5,4.5,Y
42602,288,2471,3.0,3.5,2.5,N
42603,288,2473,2.0,1.5,2.5,N
42604,288,2496,4.0,4.5,4.0,Y
42605,288,2498,1.0,2.5,0.5,N
42606,288,2501,4.0,3.5,4.0,Y
42607,288,2502,3.5,3.5,4.5,Y
42608,288,2517,4.0,3.0,3.5,Y
42609,288,2518,2.0,3.0,2.0,N
42610,288,2524,2.0,1.0,2.5,N
42611,288,2526,2.0,3.5,2.0,N
42612,288,2527,3.0,2.5,3.5,N
42613,288,2528,3.0,2.5,4.0,Y
42614,288,2529,5.0,4.5,4.0,Y
42615,288,2530,2.0,2.0,1.5,N
42616,288,2531,2.0,3.0,1.0,N
42617,288,2532,2.0,4.5,4.0,N
42618,288,2533,2.0,3.0,4.0,N
42619,288,2535,2.0,3.5,4.5,N
42620,288,2537,1.0,3.5,0.0,N
42621,288,2539,3.5,4.0,4.0,Y
42622,288,2551,4.0,3.5,3.5,Y
42623,288,2567,2.0,1.5,3.5,N
42624,288,2571,3.0,3.5,3.5,Y
42625,288,2613,1.0,0.5,2.0,N
42626,288,2615,2.0,1.0,1.0,N
42627,288,2616,3.0,3.5,4.0,N
42628,288,2617,2.0,2.5,4.0,N
42629,288,2628,4.0,3.0,3.5,Y
42630,288,2640,3.5,4.5,4.0,Y
42631,288,2641,3.0,2.0,4.0,Y
42632,288,2642,2.0,3.5,3.5,N
42633,288,2643,2.0,3.5,2.0,N
42634,288,2657,2.0,4.5,3.0,N
42635,288,2662,3.0,2.0,3.5,N
42636,288,2664,4.0,3.5,4.0,Y
42637,288,2668,3.5,2.5,4.5,Y
42638,288,2687,3.0,2.0,3.5,N
42639,288,2699,4.0,3.0,3.0,Y
42640,288,2701,2.0,2.5,3.5,N
42641,288,2710,4.0,3.5,3.0,Y
42642,288,2716,3.0,2.0,3.0,Y
42643,288,2717,2.0,4.5,2.0,N
42644,288,2719,2.0,1.5,2.0,N
42645,288,2720,2.0,3.5,2.0,N
42646,288,2728,3.0,4.0,4.5,N
42647,288,2734,3.5,4.5,3.5,Y
42648,288,2739,4.0,4.0,4.5,Y
42649,288,2745,3.0,2.0,3.0,Y
42650,288,2759,3.5,3.5,2.5,Y
42651,288,2761,4.0,4.0,4.5,Y
42652,288,2762,3.0,2.5,2.5,Y
42653,288,2770,4.0,3.0,4.5,Y
42654,288,2779,3.0,3.5,2.5,Y
42655,288,2786,1.0,1.5,3.0,N
42656,288,2788,4.0,3.5,3.5,Y
42657,288,2791,4.0,4.5,3.0,Y
42658,288,2792,3.5,2.0,3.0,Y
42659,288,2794,2.0,2.0,1.0,N
42660,288,2795,3.0,4.0,4.0,Y
42661,288,2796,2.0,3.5,1.0,N
42662,288,2797,4.0,3.0,4.5,Y
42663,288,2804,5.0,4.0,4.5,Y
42664,288,2805,2.0,1.0,3.0,N
42665,288,2846,3.0,4.5,2.0,N
42666,288,2851,2.0,4.5,4.0,N
42667,288,2852,4.0,4.0,3.0,Y
42668,288,2857,3.0,2.5,4.0,N
42669,288,2863,3.0,2.0,2.5,Y
42670,288,2866,3.0,4.0,2.5,Y
42671,288,2867,3.0,3.0,4.5,Y
42672,288,2871,4.0,4.5,3.0,Y
42673,288,2872,3.0,4.0,2.0,N
42674,288,2875,3.0,3.0,4.5,N
42675,288,2890,4.0,4.5,3.0,Y
42676,288,2901,2.0,3.0,2.0,N
42677,288,2902,2.0,1.5,2.0,N
42678,288,2903,3.0,3.0,2.0,N
42679,288,2915,3.0,2.0,4.5,Y
42680,288,2916,3.0,4.0,2.0,Y
42681,288,2918,3.5,3.0,4.5,Y
42682,288,2919,3.0,3.5,4.5,Y
42683,288,2921,3.0,4.5,4.0,Y
42684,288,2922,3.0,2.5,3.5,N
42685,288,2944,3.0,3.5,3.0,N
42686,288,2946,3.0,2.0,2.5,N
42687,288,2947,4.0,4.0,4.0,Y
42688,288,2948,3.0,4.5,4.0,N
42689,288,2949,3.5,2.5,2.5,Y
42690,288,2951,3.5,4.0,2.0,Y
42691,288,2959,3.5,3.0,2.0,Y
42692,288,2966,3.5,2.5,4.5,Y
42693,288,2976,2.0,1.0,2.0,N
42694,288,2985,4.0,4.5,3.0,Y
42695,288,2987,3.0,3.5,3.0,N
42696,288,2989,3.0,3.0,2.5,Y
42697,288,2990,3.0,3.0,2.5,N
42698,288,2991,4.0,3.5,4.5,Y
42699,288,2993,3.0,3.0,3.0,Y
42700,288,2997,4.0,4.5,3.0,Y
42701,288,3006,4.0,4.5,3.0,Y
42702,288,3015,3.0,3.5,2.5,Y
42703,288,3016,3.0,3.0,3.0,Y
42704,288,3018,3.0,4.5,4.0,Y
42705,288,3020,2.0,4.5,3.5,N
42706,288,3033,4.0,4.5,3.0,Y
42707,288,3034,3.0,4.0,2.0,N
42708,288,3036,2.0,3.0,4.5,N
42709,288,3037,5.0,4.5,4.5,Y
42710,288,3039,3.0,4.0,2.5,N
42711,288,3040,3.0,4.0,3.0,N
42712,288,3044,3.0,2.5,4.5,Y
42713,288,3048,3.0,4.5,2.0,Y
42714,288,3054,2.0,1.0,1.0,N
